Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
34176,4847bee0,GitHub,71455799,data/71455799/test/4847bee0.tfstate,55,55,T,F,26,47,F,F,Any,,AWS Client ID,Token,3.92,20,F,F,F,AWS Client ID
34178,9078d0c8,GitHub,71455799,data/71455799/test/9078d0c8.json,35,35,T,F,17,38,F,F,Any,,AWS Client ID,Token,3.92,20,F,F,F,AWS Client ID
34179,9078d0c8,GitHub,71455799,data/71455799/test/9078d0c8.json,17,17,T,F,17,38,F,F,Any,,AWS Client ID,Token,3.92,20,F,F,F,AWS Client ID
34180,690c211f,GitHub,71455799,data/71455799/test/690c211f.json,13,13,T,F,17,38,F,F,Any,,AWS Client ID,Token,3.58,20,F,F,F,AWS Client ID
34181,690c211f,GitHub,71455799,data/71455799/test/690c211f.json,27,27,T,F,17,38,F,F,Any,,AWS Client ID,Token,4.02,20,F,F,F,AWS Client ID
34182,690c211f,GitHub,71455799,data/71455799/test/690c211f.json,41,41,T,F,17,38,F,F,Any,,AWS Client ID,Token,3.78,20,F,F,F,AWS Client ID
34183,79769e9c,GitHub,71455799,data/71455799/test/79769e9c.json,10,10,T,F,17,38,F,F,Any,,AWS Client ID,Token,3.68,20,F,F,F,AWS Client ID
34850,76c3d338,GitHub,71455799,data/71455799/test/76c3d338.json,35,35,T,F,13,33,F,F,Any,,AWS Client ID,Token,3.38,20,F,F,F,AWS Client ID:Gitlab Feed Token
34851,79769e9c,GitHub,71455799,data/71455799/test/79769e9c.json,17,17,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.55,20,F,F,F,AWS Client ID:Gitlab Feed Token
34852,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,24,24,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
34853,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,15,15,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.82,20,F,F,F,AWS Client ID:Gitlab Feed Token
34854,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,33,33,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
34856,76c3d338,GitHub,71455799,data/71455799/test/76c3d338.json,11,11,T,F,13,33,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
34864,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,6,6,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.51,20,F,F,F,AWS Client ID:Gitlab Feed Token
35023,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,86,86,T,F,23,63,F,F,Any,,,Secret,4.77,40,F,F,F,Secret
35025,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,41,41,T,F,23,63,F,F,Any,,,Secret,4.82,40,F,F,F,Secret
35039,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,23,23,T,F,23,63,F,F,Any,,,Secret,4.85,40,F,F,F,Secret
35040,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,68,68,T,F,23,63,F,F,Any,,,Secret,4.82,40,F,F,F,Secret
35462,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,3,3,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.51,20,F,F,F,AWS Client ID:Gitlab Feed Token
35463,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,30,30,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
35464,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,12,12,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.82,20,F,F,F,AWS Client ID:Gitlab Feed Token
35564,d01ed8d8,GitHub,71455799,data/71455799/test/d01ed8d8.json,21,21,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
35818,b3356305,GitHub,71455799,data/71455799/other/b3356305.md,14,14,T,F,90,100,T,F,Any,,,Token,3.12,10,F,F,F,Token
35874,79769e9c,GitHub,71455799,data/71455799/test/79769e9c.json,14,14,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.55,20,F,F,F,AWS Client ID:Gitlab Feed Token
36720,7ff5251e,GitHub,71455799,data/71455799/test/7ff5251e.go,1166,1166,T,F,11,31,F,F,Any,,AWS Client ID,Token,3.38,20,F,F,F,AWS Client ID:Gitlab Feed Token
36721,7ff5251e,GitHub,71455799,data/71455799/test/7ff5251e.go,1094,1094,T,F,10,30,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
36722,7ff5251e,GitHub,71455799,data/71455799/test/7ff5251e.go,1142,1142,T,F,11,31,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
36723,7ff5251e,GitHub,71455799,data/71455799/test/7ff5251e.go,1173,1173,T,F,12,32,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
37251,76c3d338,GitHub,71455799,data/71455799/test/76c3d338.json,42,42,T,F,15,35,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
46918,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,20,20,T,F,19,39,F,F,Any,,AWS Client ID,Token,3.51,20,F,F,F,AWS Client ID:Gitlab Feed Token
46919,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,65,65,T,F,19,39,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
46920,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,38,38,T,F,19,39,F,F,Any,,AWS Client ID,Token,3.82,20,F,F,F,AWS Client ID:Gitlab Feed Token
46921,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,83,83,T,F,19,39,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
46938,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,42,42,Template,F,37,81,F,F,Any,,,Unknown,4.88,44,F,F,F,Password
46939,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,69,69,Template,F,37,81,F,F,Any,,,Unknown,4.83,44,F,F,F,Password
46940,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,87,87,Template,F,37,81,F,F,Any,,,Unknown,4.82,44,F,F,F,Password
46941,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,24,24,Template,F,37,81,F,F,Any,,,Unknown,4.94,44,F,F,F,Password
46943,4847bee0,GitHub,71455799,data/71455799/test/4847bee0.tfstate,33,33,T,F,26,47,F,F,Any,,AWS Client ID,Token,3.92,20,F,F,F,AWS Client ID
47186,a20d32dc,GitHub,71455799,data/71455799/test/a20d32dc.json,74085,74085,F,F,,,F,F,,,,,0,0,F,F,F,Password
47187,6cb40a1a,GitHub,71455799,data/71455799/test/6cb40a1a.json,74085,74085,F,F,,,F,F,,,,,0,0,F,F,F,Password
47188,e6991e70,GitHub,71455799,data/71455799/test/e6991e70.json,74085,74085,F,F,,,F,F,,,,,0,0,F,F,F,Password
47189,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,77,77,T,F,22,198,F,F,Any,,JSON Web Token,Unknown,5.14,176,F,F,F,Grafana Provisioned API Key
47190,87378121,GitHub,71455799,data/71455799/test/87378121.tfstate,80,80,F,T,22,198,F,F,Any,,JSON Web Token,Unknown,5.1,176,F,F,F,JSON Web Token
48108,ef3b3c2a,GitHub,71455799,data/71455799/test/ef3b3c2a.json,4,4,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.51,20,F,F,F,AWS Client ID:Gitlab Feed Token
48109,ef3b3c2a,GitHub,71455799,data/71455799/test/ef3b3c2a.json,24,24,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
48110,ef3b3c2a,GitHub,71455799,data/71455799/test/ef3b3c2a.json,14,14,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.82,20,F,F,F,AWS Client ID:Gitlab Feed Token
48111,ef3b3c2a,GitHub,71455799,data/71455799/test/ef3b3c2a.json,34,34,T,F,9,29,F,F,Any,,AWS Client ID,Token,3.72,20,F,F,F,AWS Client ID:Gitlab Feed Token
53984,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,35,35,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
53985,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,99,99,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
53986,432dca62,GitHub,71455799,data/71455799/test/432dca62.json,77,77,F,F,,,F,F,,,,,0,0,F,F,F,Key
54477,6cb40a1a,GitHub,71455799,data/71455799/test/6cb40a1a.json,97223,97223,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
54478,d5cce558,GitHub,71455799,data/71455799/test/d5cce558.json,97223,97223,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
54479,e6991e70,GitHub,71455799,data/71455799/test/e6991e70.json,97223,97223,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
54760,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,55,55,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
54761,432dca62,GitHub,71455799,data/71455799/test/432dca62.json,72,72,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
61545,02ec928a,GitHub,71455799,data/71455799/test/02ec928a.go,120,120,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
61546,02ec928a,GitHub,71455799,data/71455799/test/02ec928a.go,134,134,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
61547,02ec928a,GitHub,71455799,data/71455799/test/02ec928a.go,139,139,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
61581,4411b77a,GitHub,71455799,data/71455799/test/4411b77a.go,44,44,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64205,0ac56114,GitHub,71455799,data/71455799/test/0ac56114.tf,43,43,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64206,68f6e826,GitHub,71455799,data/71455799/test/68f6e826.tf,16,16,F,F,,,F,F,,,,,0,0,F,F,F,Key
64207,68f6e826,GitHub,71455799,data/71455799/test/68f6e826.tf,61,61,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64208,0ac56114,GitHub,71455799,data/71455799/test/0ac56114.tf,59,59,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64549,88fa54fc,GitHub,71455799,data/71455799/test/88fa54fc.go,358,358,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64550,88fa54fc,GitHub,71455799,data/71455799/test/88fa54fc.go,332,332,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64551,88fa54fc,GitHub,71455799,data/71455799/test/88fa54fc.go,339,339,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
64552,88fa54fc,GitHub,71455799,data/71455799/test/88fa54fc.go,345,345,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
74985,0ac56114,GitHub,71455799,data/71455799/test/0ac56114.tf,44,44,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
74986,0ac56114,GitHub,71455799,data/71455799/test/0ac56114.tf,15,15,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
77085,4411b77a,GitHub,71455799,data/71455799/test/4411b77a.go,74,74,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
82557,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,134,134,T,F,22,198,F,F,Any,,JSON Web Token,Unknown,5.14,176,F,F,F,Grafana Provisioned API Key
108511,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,515,515,F,F,-1,-1,F,F,,,,,0.0,-1,F,F,F,Other
114612,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,784,784,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114613,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,785,785,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114614,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,786,786,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114615,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,787,787,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114616,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,788,788,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114617,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,789,789,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114618,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,790,790,F,F,,,F,F,,,,,0.00,,F,F,F,Auth
114619,3295df72,GitHub,71455799,data/71455799/src/3295df72.sum,323,323,F,F,-1,-1,F,F,,,,,0.0,-1,F,F,F,Other
114620,87378121,GitHub,71455799,data/71455799/test/87378121.tfstate,26,26,F,F,,,F,F,,,,,0.00,,F,F,F,Certificate
114621,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,12,12,F,F,,,F,F,,,,,0.00,,F,F,F,Certificate
114622,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,80,80,F,F,,,F,F,,,,,0.00,,F,F,F,Certificate
134785,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,20,23,T,F,19,63,F,F,,,,,0,0,F,F,F,AWS Multi
134786,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,38,41,T,F,19,63,F,F,,,,,0,0,F,F,F,AWS Multi
134787,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,65,68,T,F,19,63,F,F,,,,,0,0,F,F,F,AWS Multi
134788,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,83,86,T,F,19,63,F,F,,,,,0,0,F,F,F,AWS Multi
1339002,08a2c15d,GitHub,71455799,data/71455799/test/08a2c15d.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1339003,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,32,32,T,F,58,94,F,F,,,,,0.0,0,F,F,F,UUID
1339004,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,44,44,T,F,79,115,F,F,,,,,0.0,0,F,F,F,UUID
1339005,4847bee0,GitHub,71455799,data/71455799/test/4847bee0.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1339006,87378121,GitHub,71455799,data/71455799/test/87378121.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1339007,e378fef4,GitHub,71455799,data/71455799/test/e378fef4.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1480777,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,32,32,T,F,19,,F,F,,,,,0.0,0,F,F,F,Key
1480780,23621a2f,GitHub,71455799,data/71455799/test/23621a2f.json,44,44,T,F,40,,F,F,,,,,0.0,0,F,F,F,Key
1494353,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,23,23,T,F,13,49,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494354,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,38,38,T,F,13,49,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494355,44c4dfed,GitHub,71455799,data/71455799/test/44c4dfed.go,48,48,T,F,25,61,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494356,44c4dfed,GitHub,71455799,data/71455799/test/44c4dfed.go,49,49,T,F,25,61,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494357,44c4dfed,GitHub,71455799,data/71455799/test/44c4dfed.go,50,50,T,F,25,61,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494358,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,8,8,T,F,22,97,F,F,,,,,0.0,0,F,F,F,Key
1494359,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,9,9,T,F,21,57,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494360,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,18,18,T,F,22,97,F,F,,,,,0.0,0,F,F,F,Key
1494361,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,19,19,T,F,21,57,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494362,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,28,28,T,F,22,97,F,F,,,,,0.0,0,F,F,F,Key
1494363,641033fd,GitHub,71455799,data/71455799/test/641033fd.json,29,29,T,F,21,57,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494364,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,7,7,T,F,21,96,F,F,,,,,0.0,0,F,F,F,Key
1494365,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,8,8,T,F,20,56,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494366,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,15,15,T,F,21,96,F,F,,,,,0.0,0,F,F,F,Key
1494367,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,16,16,T,F,20,56,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494368,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,23,23,T,F,21,96,F,F,,,,,0.0,0,F,F,F,Key
1494369,6c3ee8a9,GitHub,71455799,data/71455799/test/6c3ee8a9.json,24,24,T,F,20,56,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494370,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,21,21,T,F,31,106,F,F,,,,,0.0,0,F,F,F,Key
1494371,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,22,22,T,F,30,66,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494372,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,45,45,T,F,31,106,F,F,,,,,0.0,0,F,F,F,Key
1494373,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,46,46,T,F,30,66,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494374,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,69,69,T,F,31,106,F,F,,,,,0.0,0,F,F,F,Key
1494375,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,70,70,T,F,30,66,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494376,8c391762,GitHub,71455799,data/71455799/test/8c391762.json,1,1,T,F,191,212,F,F,,,,,0.0,0,F,F,F,Key
1494377,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,44,44,T,F,33,53,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494378,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,50,50,T,F,33,53,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494379,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,63,63,T,F,33,53,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494380,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,69,69,T,F,33,53,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494381,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,78,78,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494382,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,82,82,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494383,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,86,86,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494384,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,90,90,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494385,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,94,94,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494386,bfb503da,GitHub,71455799,data/71455799/test/bfb503da.go,98,98,T,F,30,50,F,F,,,,,0.0,0,F,F,F,Key:AWS Client ID
1494387,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,12,12,T,F,14,50,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494388,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,30,30,T,F,14,50,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494389,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,50,50,T,F,23,59,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494390,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,78,78,T,F,23,59,F,F,,,,,0.0,0,F,F,F,Key:UUID
1494832,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,3,3,T,F,49,85,F,F,,,,,0.0,0,F,F,F,UUID
1494833,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,8,8,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
