Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
3348,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,309:309,F,F,,,F,F,,,,,0,0,F,F,F,
3350,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,308:308,F,F,,,F,F,,,,,0,0,F,F,F,
3357,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,307:307,F,F,,,F,F,,,,,0,0,F,F,F,
3369,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,318:318,F,F,,,F,F,,,,,0,0,F,F,F,
3374,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,317:317,F,F,,,F,F,,,,,0,0,F,F,F,
3382,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,315:315,F,F,,,F,F,,,,,0,0,F,F,F,
3386,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,314:314,F,F,,,F,F,,,,,0,0,F,F,F,
3389,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,313:313,F,F,,,F,F,,,,,0,0,F,F,F,
3392,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,316:316,F,F,,,F,F,,,,,0,0,F,F,F,
3393,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,306:306,F,F,,,F,F,,,,,0,0,F,F,F,
3401,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,450:450,F,F,,,F,F,,,,,0,0,F,F,F,
3404,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,449:449,F,F,,,F,F,,,,,0,0,F,F,F,
3411,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,448:448,F,F,,,F,F,,,,,0,0,F,F,F,
3425,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,530:530,F,F,,,F,F,,,,,0,0,F,F,F,
3426,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,479:479,F,F,,,F,F,,,,,0,0,F,F,F,
3437,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,478:478,F,F,,,F,F,,,,,0,0,F,F,F,
3476,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,358:358,F,F,,,F,F,,,,,0,0,F,F,F,
3504,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,447:447,F,F,,,F,F,,,,,0,0,F,F,F,
3536,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,99:99,F,F,,,F,F,,,,,0,0,F,F,F,
3539,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,97:97,F,F,,,F,F,,,,,0,0,F,F,F,
3543,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,284:284,F,F,,,F,F,,,,,0,0,F,F,F,
3549,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,283:283,F,F,,,F,F,,,,,0,0,F,F,F,
3552,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,282:282,F,F,,,F,F,,,,,0,0,F,F,F,
3555,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,281:281,F,F,,,F,F,,,,,0,0,F,F,F,
3564,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,219:219,F,F,,,F,F,,,,,0,0,F,F,F,
3628,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,285:285,F,F,,,F,F,,,,,0,0,F,F,F,
3631,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,298:298,F,F,,,F,F,,,,,0,0,F,F,F,
3636,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,297:297,F,F,,,F,F,,,,,0,0,F,F,F,
3642,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,296:296,F,F,,,F,F,,,,,0,0,F,F,F,
3644,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,295:295,F,F,,,F,F,,,,,0,0,F,F,F,
3659,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,305:305,F,F,,,F,F,,,,,0,0,F,F,F,
3663,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,304:304,F,F,,,F,F,,,,,0,0,F,F,F,
3667,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,303:303,F,F,,,F,F,,,,,0,0,F,F,F,
3672,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,302:302,F,F,,,F,F,,,,,0,0,F,F,F,
3675,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,301:301,F,F,,,F,F,,,,,0,0,F,F,F,
3678,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,300:300,F,F,,,F,F,,,,,0,0,F,F,F,
3681,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,299:299,F,F,,,F,F,,,,,0,0,F,F,F,
3687,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,294:294,F,F,,,F,F,,,,,0,0,F,F,F,
3690,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,289:289,F,F,,,F,F,,,,,0,0,F,F,F,
3702,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,288:288,F,F,,,F,F,,,,,0,0,F,F,F,
3708,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,287:287,F,F,,,F,F,,,,,0,0,F,F,F,
3711,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,286:286,F,F,,,F,F,,,,,0,0,F,F,F,
3720,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,293:293,F,F,,,F,F,,,,,0,0,F,F,F,
3731,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,292:292,F,F,,,F,F,,,,,0,0,F,F,F,
3735,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,291:291,F,F,,,F,F,,,,,0,0,F,F,F,
3740,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,290:290,F,F,,,F,F,,,,,0,0,F,F,F,
4857,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,25:25,F,F,,,F,F,,,,,0,0,F,F,F,
4858,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,421:421,F,F,,,F,F,,,,,0,0,F,F,F,
5598,b5ced950,GitHub,850c2319,data/850c2319/test/x.bats,129:129,F,F,,,F,F,,,,,0,0,F,F,F,
7397,f6959391,GitHub,850c2319,data/850c2319/test/b.go,2581:2581,F,F,,,F,F,,,,,0,0,F,F,F,
7958,705ab8f4,GitHub,850c2319,data/850c2319/src/e.go,825:825,F,F,,,F,F,,,,,0,0,F,F,F,
8139,5ac4f856,GitHub,850c2319,data/850c2319/other/q.md,20:20,F,F,,,F,F,,,,,0,0,F,F,F,
8554,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,31:31,F,F,,,F,F,,,,,0,0,F,F,F,
8982,e4d4d9d2,GitHub,850c2319,data/850c2319/test/o.go,32:32,F,F,,,F,F,,,,,0,0,F,F,F,
10542,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,22:22,F,F,,,F,F,,,,,0,0,F,F,F,
10556,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,14:14,F,F,,,F,F,,,,,0,0,F,F,F,
10596,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
12426,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1482:1482,F,F,,,F,F,,,,,0,0,F,F,F,
12477,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1471:1471,F,F,,,F,F,,,,,0,0,F,F,F,
12489,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1470:1470,F,F,,,F,F,,,,,0,0,F,F,F,
12506,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1473:1473,F,F,,,F,F,,,,,0,0,F,F,F,
12521,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1472:1472,F,F,,,F,F,,,,,0,0,F,F,F,
12658,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,91:91,F,F,,,F,F,,,,,0,0,F,F,F,
12678,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,102:102,F,F,,,F,F,,,,,0,0,F,F,F,
14023,dacb5b47,GitHub,850c2319,data/850c2319/src/v.sh,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
14024,dacb5b47,GitHub,850c2319,data/850c2319/src/v.sh,20:20,F,F,,,F,F,,,,,0,0,F,F,F,
14422,a746be65,GitHub,850c2319,data/850c2319/src/f.go,346:346,F,F,,,F,F,,,,,0,0,F,F,F,
17377,85e815b9,GitHub,850c2319,data/850c2319/test/d.golden,511:511,F,F,,,F,F,,,,,0,0,F,F,F,
17755,50f95246,GitHub,850c2319,data/850c2319/test/c.go,92:92,F,F,,,F,F,,,,,0,0,F,F,F,
18544,eca158e4,GitHub,850c2319,data/850c2319/src/m.go,374:374,F,F,,,F,F,,,,,0,0,F,F,F,
19992,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,1338:1338,F,F,,,F,F,,,,,0,0,F,F,F,
20293,eca158e4,GitHub,850c2319,data/850c2319/src/m.go,995:995,F,F,,,F,F,,,,,0,0,F,F,F,
20314,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,376:376,F,F,,,F,F,,,,,0,0,F,F,F,
20333,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,2112:2112,F,F,,,F,F,,,,,0,0,F,F,F,
20659,e295bd7b,GitHub,850c2319,data/850c2319/test/l.go,63:63,F,F,,,F,F,,,,,0,0,F,F,F,
23147,a746be65,GitHub,850c2319,data/850c2319/src/f.go,259:259,F,F,,,F,F,,,,,0,0,F,F,F,
23855,b5ced950,GitHub,850c2319,data/850c2319/test/x.bats,127:127,Template,T,44,51,F,F,Any,,,Secret,2.81,7,F,F,F,Password
24820,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
24821,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
24822,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,72:72,F,F,,,F,F,,,,,0,0,F,F,F,
24824,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,12:12,F,F,,,F,F,,,,,0,0,F,F,F,
24825,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,87:87,F,F,,,F,F,,,,,0,0,F,F,F,
27280,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,88:88,Template,T,23,31,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27286,b57f2d68,GitHub,850c2319,data/850c2319/test/i.golden,113:113,Template,F,57,65,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27288,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,90:90,Template,T,21,29,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27324,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,111:111,Template,T,5,13,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27575,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,155:155,Template,T,9,12,F,F,Any,,,Secret,1.58,3,F,F,F,Password
27576,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,617:617,Template,F,33,42,F,F,Any,,,Secret,2.60,9,F,F,T,Password
27579,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,23:23,Template,T,5,13,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27586,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,45:45,Template,T,5,13,F,F,Any,,,Secret,2.75,8,F,F,F,Password
27588,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,79:79,Template,T,10,13,F,F,Any,,,Secret,1.58,3,F,F,F,Password
28154,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,98:98,Template,T,8,16,F,F,Any,,,Secret,2.75,8,F,F,F,Password
28155,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,95:95,Template,T,8,16,F,F,Any,,,Secret,2.75,8,F,F,F,Password
28828,19a1e8ce,GitHub,850c2319,data/850c2319/test/k.golden,3:3,Template,F,11,19,F,F,Any,,,Secret,0,8,F,F,F,Password
29093,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,158:158,Template,F,27,30,F,F,CharsOnly,,,Secret,1.58,3,F,F,F,Password
29511,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,11:11,F,F,19,391,F,F,,,,,0,0,F,F,F,
31466,a746be65,GitHub,850c2319,data/850c2319/src/f.go,546:546,Template,F,29,37,F,F,Any,,,Secret,0,8,F,F,F,Password
31485,a746be65,GitHub,850c2319,data/850c2319/src/f.go,547:547,Template,F,27,35,F,F,Any,,,Secret,0,8,F,F,F,Password
31727,76ed074a,GitHub,850c2319,data/850c2319/other/a,197:197,T,F,23,35,F,F,Any,,,Secret,2.65,12,F,F,F,Password
32215,76ed074a,GitHub,850c2319,data/850c2319/other/a,219:219,T,F,57,67,F,F,Any,,,Secret,2.92,10,F,F,F,Password
32567,76ed074a,GitHub,850c2319,data/850c2319/other/a,206:206,T,F,57,67,F,F,Any,,,Secret,2.92,10,F,F,F,Password
33768,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,26:26,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
34718,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,485:485,T,T,5,13,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
35982,8819c8f4,GitHub,850c2319,data/850c2319/test/s.json,19:19,F,F,1,42,F,F,,,,,0,0,F,F,F,
36098,7677fb38,GitHub,850c2319,data/850c2319/src/t.yaml,6:6,T,F,11,21,F,F,Any,,,Secret,2.92,10,F,F,F,Password
37035,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,48:48,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37036,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,70:70,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37037,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,92:92,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37038,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,114:114,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37039,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,180:180,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37040,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,444:444,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37041,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,466:466,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37042,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,488:488,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37043,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,510:510,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37044,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,532:532,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37045,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,554:554,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37046,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,620:620,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37047,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,642:642,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37048,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,664:664,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37049,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,686:686,Template,T,23,31,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
37572,7677fb38,GitHub,850c2319,data/850c2319/src/t.yaml,13:13,T,F,11,21,F,F,Any,,,Secret,2.92,10,F,F,F,Password
41736,a746be65,GitHub,850c2319,data/850c2319/src/f.go,476:476,F,F,,,F,F,,,,,0,0,F,F,F,
43061,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1354:1354,F,F,,,F,F,,,,,0,0,F,F,F,
43062,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1355:1355,F,F,,,F,F,,,,,0,0,F,F,F,
47942,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,422:422,Template,F,23,25,F,F,CharsOnly,,,Unknown,1.00,2,F,F,F,Password
48257,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,95:95,T,T,6,14,F,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
48258,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,102:102,T,F,6,14,F,F,Any,,,Secret,2.75,8,F,F,F,Password
49179,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,101:101,Template,T,8,16,T,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
54014,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,1046:1046,F,F,,,F,F,,,,,0,0,F,F,F,
54015,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,1104:1104,F,F,,,F,F,,,,,0,0,F,F,F,
54039,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,2244:2244,F,F,,,F,F,,,,,0,0,F,F,F,
54040,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,2308:2308,F,F,,,F,F,,,,,0,0,F,F,F,
54064,386c13b9,GitHub,850c2319,data/850c2319/test/n.go,1388:1388,F,F,,,F,F,,,,,0,0,F,F,F,
57033,85e815b9,GitHub,850c2319,data/850c2319/test/d.golden,513:513,F,F,,,F,F,,,,,0,0,F,F,F,
61532,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,132:132,F,F,,,F,F,,,,,0,0,F,F,F,
61533,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,147:147,F,F,,,F,F,,,,,0,0,F,F,F,
61534,1521eb46,GitHub,850c2319,data/850c2319/test/p.golden,117:117,F,F,,,F,F,,,,,0,0,F,F,F,
62331,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,47:47,F,F,,,F,F,,,,,0,0,F,F,F,
62332,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,69:69,F,F,,,F,F,,,,,0,0,F,F,F,
62333,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,91:91,F,F,,,F,F,,,,,0,0,F,F,F,
62334,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,113:113,F,F,,,F,F,,,,,0,0,F,F,F,
62335,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,135:135,F,F,,,F,F,,,,,0,0,F,F,F,
62336,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,157:157,F,F,,,F,F,,,,,0,0,F,F,F,
62337,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,179:179,F,F,,,F,F,,,,,0,0,F,F,F,
62338,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,399:399,F,F,,,F,F,,,,,0,0,F,F,F,
62339,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,443:443,F,F,,,F,F,,,,,0,0,F,F,F,
62340,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,465:465,F,F,,,F,F,,,,,0,0,F,F,F,
62341,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,487:487,F,F,,,F,F,,,,,0,0,F,F,F,
62342,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,509:509,F,F,,,F,F,,,,,0,0,F,F,F,
62343,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,531:531,F,F,,,F,F,,,,,0,0,F,F,F,
62344,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,575:575,F,F,,,F,F,,,,,0,0,F,F,F,
62345,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,597:597,F,F,,,F,F,,,,,0,0,F,F,F,
62346,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,619:619,F,F,,,F,F,,,,,0,0,F,F,F,
62347,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,641:641,F,F,,,F,F,,,,,0,0,F,F,F,
62348,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,663:663,F,F,,,F,F,,,,,0,0,F,F,F,
62349,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,685:685,F,F,,,F,F,,,,,0,0,F,F,F,
74740,19a1e8ce,GitHub,850c2319,data/850c2319/test/k.golden,23:23,Template,F,11,19,F,F,Any,,,Secret,0,8,F,F,F,Password
74741,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,3:3,Template,F,11,19,F,F,Any,,,Secret,0,8,F,F,F,Password
74742,8a4439b7,GitHub,850c2319,data/850c2319/test/w.golden,23:23,Template,F,11,19,F,F,Any,,,Secret,0,8,F,F,F,Password
76073,5ac4f856,GitHub,850c2319,data/850c2319/other/q.md,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
76074,7677fb38,GitHub,850c2319,data/850c2319/src/t.yaml,5:5,F,F,,,F,F,,,,,0,0,F,F,F,
76075,7677fb38,GitHub,850c2319,data/850c2319/src/t.yaml,12:12,F,F,,,F,F,,,,,0,0,F,F,F,
76220,19a1e8ce,GitHub,850c2319,data/850c2319/test/k.golden,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
76221,19a1e8ce,GitHub,850c2319,data/850c2319/test/k.golden,22:22,F,F,,,F,F,,,,,0,0,F,F,F,
76230,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,21:21,F,F,,,F,F,,,,,0,0,F,F,F,
83276,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1356:1356,F,F,40,84,F,F,,,,,0,0,F,F,F,
83277,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1357:1357,F,F,40,84,F,F,,,,,0,0,F,F,F,
101316,128a3f9f,GitHub,850c2319,data/850c2319/other/r.md,96:96,Template,T,8,16,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101317,705ab8f4,GitHub,850c2319,data/850c2319/src/e.go,71:71,F,F,,,F,F,,,,,0.00,,F,F,F,
101318,a746be65,GitHub,850c2319,data/850c2319/src/f.go,916:916,Template,T,71,79,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101319,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,533:533,F,F,,,F,F,,,,,0.00,,F,F,F,
101320,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,886:886,F,F,,,F,F,,,,,0.00,,F,F,F,
101321,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,887:887,F,F,,,F,F,,,,,0.00,,F,F,F,
101322,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,73:73,Template,T,6,14,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101323,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,74:74,Template,T,6,14,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101324,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,75:75,Template,T,6,14,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101325,e6d458ed,GitHub,850c2319,data/850c2319/test/g.go,77:77,Template,T,6,14,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101326,999981ff,GitHub,850c2319,data/850c2319/test/h.go,34:34,Template,T,10,26,T,F,Any,,,Secret,2.58,16,F,F,F,Other
101327,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,67:67,Template,T,5,13,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101328,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,551:551,Template,T,3,11,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
101329,3ea664a1,GitHub,850c2319,data/850c2319/test/j.golden,683:683,Template,T,5,13,F,F,CharOnly,,,Secret,2.75,8,F,F,F,Password
110607,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1188:1188,F,F,,,F,F,,,,,0.00,,F,F,F,
110608,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1189:1189,F,F,,,F,F,,,,,0.00,,F,F,F,
110609,3295df72,GitHub,850c2319,data/850c2319/src/u.sum,1190:1190,F,F,,,F,F,,,,,0.00,,F,F,F,
