Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
7515,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,119:119,F,F,,,F,F,,,,,0,0,F,F,F,
7516,81e1f07f,GitHub,387016a6,data/387016a6/test/dy.yml,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
7517,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,192:192,F,F,,,F,F,,,,,0,0,F,F,F,
7518,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,42:42,F,F,,,F,F,,,,,0,0,F,F,F,
7519,23db64b3,GitHub,387016a6,data/387016a6/test/ec.yml,19:19,F,F,,,F,F,,,,,0,0,F,F,F,
7521,036c978c,GitHub,387016a6,data/387016a6/test/ej.yml,8:8,F,F,,,F,F,,,,,0,0,F,F,F,
7550,490abc74,GitHub,387016a6,data/387016a6/test/ez.yml,20:20,F,F,,,F,F,,,,,0,0,F,F,F,
9074,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,113:113,F,F,,,F,F,,,,,0,0,F,F,F,
9075,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,107:107,F,F,,,F,F,,,,,0,0,F,F,F,
9076,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,131:131,F,F,,,F,F,,,,,0,0,F,F,F,
9077,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,130:130,F,F,,,F,F,,,,,0,0,F,F,F,
9078,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,100:100,F,F,,,F,F,,,,,0,0,F,F,F,
9079,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,108:108,F,F,,,F,F,,,,,0,0,F,F,F,
9080,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,111:111,F,F,,,F,F,,,,,0,0,F,F,F,
9081,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,110:110,F,F,,,F,F,,,,,0,0,F,F,F,
9099,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,86:86,F,F,,,F,F,,,,,0,0,F,F,F,
10934,33e3c4f0,GitHub,387016a6,data/387016a6/test/gs.java,69:69,F,F,,,F,F,,,,,0,0,F,F,F,
10935,33e3c4f0,GitHub,387016a6,data/387016a6/test/gs.java,82:82,F,F,,,F,F,,,,,0,0,F,F,F,
11863,4b359e29,GitHub,387016a6,data/387016a6/src/ea.g4,11:11,F,F,,,F,F,,,,,0,0,F,F,F,
13554,597e1af3,GitHub,387016a6,data/387016a6/src/ex.java,206:206,F,F,,,F,F,,,,,0,0,F,F,F,
13868,ee823ec1,GitHub,387016a6,data/387016a6/src/gq.gradle,55:55,F,F,,,F,F,,,,,0,0,F,F,F,
14143,691b58ff,GitHub,387016a6,data/387016a6/src/gu.gradle,15:15,F,F,,,F,F,,,,,0,0,F,F,F,
14144,f841936e,GitHub,387016a6,data/387016a6/test/hb.gradle,36:36,F,F,,,F,F,,,,,0,0,F,F,F,
14163,0c09a021,GitHub,387016a6,data/387016a6/test/fq.asciidoc,244:244,F,F,,,F,F,,,,,0,0,F,F,F,
14231,a6d561a8,GitHub,387016a6,data/387016a6/test/gh.java,376:376,F,F,,,F,F,,,,,0,0,F,F,F,
14429,f9cd61c1,GitHub,387016a6,data/387016a6/src/a.gradle,108:108,F,F,,,F,F,,,,,0,0,F,F,F,
14538,fe72bf0a,GitHub,387016a6,data/387016a6/test/j.java,84:84,F,F,,,F,F,,,,,0,0,F,F,F,
14622,ce05eafb,GitHub,387016a6,data/387016a6/src/dl.java,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
14623,ce05eafb,GitHub,387016a6,data/387016a6/src/dl.java,56:56,F,F,,,F,F,,,,,0,0,F,F,F,
14627,ce05eafb,GitHub,387016a6,data/387016a6/src/dl.java,66:66,F,F,,,F,F,,,,,0,0,F,F,F,
14628,ce05eafb,GitHub,387016a6,data/387016a6/src/dl.java,58:58,F,F,,,F,F,,,,,0,0,F,F,F,
14860,1593006e,GitHub,387016a6,data/387016a6/test/ew.java,308:308,F,F,,,F,F,,,,,0,0,F,F,F,
17157,01b42f5f,GitHub,387016a6,data/387016a6/src/gg.gradle,434:434,F,F,,,F,F,,,,,0,0,F,F,F,
17451,5da1ec9e,GitHub,387016a6,data/387016a6/src/ba.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17452,481a72f9,GitHub,387016a6,data/387016a6/src/z.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17453,bde24218,GitHub,387016a6,data/387016a6/other/p.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17454,de49a56a,GitHub,387016a6,data/387016a6/src/r.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17455,124fff4d,GitHub,387016a6,data/387016a6/src/o.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17456,b049cb52,GitHub,387016a6,data/387016a6/src/bi.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17457,768d4ad1,GitHub,387016a6,data/387016a6/src/bh.asciidoc,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
17458,3ab39622,GitHub,387016a6,data/387016a6/src/bg.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17459,2d33a468,GitHub,387016a6,data/387016a6/src/bf.asciidoc,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
17460,9ddad86c,GitHub,387016a6,data/387016a6/src/y.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17461,41cbc172,GitHub,387016a6,data/387016a6/src/x.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17462,7b52e475,GitHub,387016a6,data/387016a6/src/w.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17463,20e97710,GitHub,387016a6,data/387016a6/src/bj.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17464,a6930a96,GitHub,387016a6,data/387016a6/src/be.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17465,62fffc41,GitHub,387016a6,data/387016a6/src/u.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17466,fab2537e,GitHub,387016a6,data/387016a6/src/t.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17477,63ce7b51,GitHub,387016a6,data/387016a6/src/v.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17478,d43ba864,GitHub,387016a6,data/387016a6/src/bk.asciidoc,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
17479,4fd0dd65,GitHub,387016a6,data/387016a6/src/bl.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17480,aeaf9c78,GitHub,387016a6,data/387016a6/other/q.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17504,a9b1c205,GitHub,387016a6,data/387016a6/src/s.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17505,0739a25b,GitHub,387016a6,data/387016a6/src/bb.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17506,cc7374da,GitHub,387016a6,data/387016a6/src/bd.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17507,0938653d,GitHub,387016a6,data/387016a6/src/bc.asciidoc,2:2,F,F,,,F,F,,,,,0,0,F,F,F,
17609,f1538700,GitHub,387016a6,data/387016a6/src/bo.asciidoc,424:424,F,F,,,F,F,,,,,0,0,F,F,F,
17780,3b2d8e87,GitHub,387016a6,data/387016a6/src/er.gradle,308:308,F,F,,,F,F,,,,,0,0,F,F,F,
17801,b72eb970,GitHub,387016a6,data/387016a6/test/es.gradle,34:34,F,F,,,F,F,,,,,0,0,F,F,F,
17836,27d88c46,GitHub,387016a6,data/387016a6/other/b.md,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
18460,478a6429,GitHub,387016a6,data/387016a6/test/dz.yml,37:37,F,F,,,F,F,,,,,0,0,F,F,F,
18461,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,18:18,F,F,,,F,F,,,,,0,0,F,F,F,
18462,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,35:35,F,F,,,F,F,,,,,0,0,F,F,F,
18474,1d5b0bff,GitHub,387016a6,data/387016a6/test/gn.key,15:34,T,T,,,F,F,Any,Private,,Unknown,2.59,31,F,F,F,Private Key
18477,22d57dd0,GitHub,387016a6,data/387016a6/test/do.pem,1:15,T,T,,,F,F,Any,Private,,Unknown,2.59,31,F,F,F,Private Key
18494,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
18495,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,17:17,F,F,,,F,F,,,,,0,0,F,F,F,
18496,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,16:16,F,F,,,F,F,,,,,0,0,F,F,F,
18497,ea86b6b8,GitHub,387016a6,data/387016a6/test/dv.yml,34:34,F,F,,,F,F,,,,,0,0,F,F,F,
18498,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,980:980,F,F,,,F,F,,,,,0,0,F,F,F,
18499,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,189:189,F,F,,,F,F,,,,,0,0,F,F,F,
18500,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,285:285,F,F,,,F,F,,,,,0,0,F,F,F,
18501,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,887:887,F,F,,,F,F,,,,,0,0,F,F,F,
18502,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,603:603,F,F,,,F,F,,,,,0,0,F,F,F,
18503,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,487:487,F,F,,,F,F,,,,,0,0,F,F,F,
18504,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,748:748,F,F,,,F,F,,,,,0,0,F,F,F,
18505,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,545:545,F,F,,,F,F,,,,,0,0,F,F,F,
18506,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1420:1420,F,F,,,F,F,,,,,0,0,F,F,F,
18507,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,556:556,F,F,,,F,F,,,,,0,0,F,F,F,
18508,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,922:922,F,F,,,F,F,,,,,0,0,F,F,F,
18509,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,299:299,F,F,,,F,F,,,,,0,0,F,F,F,
18510,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1544:1544,F,F,,,F,F,,,,,0,0,F,F,F,
18511,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,369:369,F,F,,,F,F,,,,,0,0,F,F,F,
18513,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,276:276,F,F,,,F,F,,,,,0,0,F,F,F,
18515,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,429:429,F,F,,,F,F,,,,,0,0,F,F,F,
18516,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,719:719,F,F,,,F,F,,,,,0,0,F,F,F,
18517,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,1067:1067,F,F,,,F,F,,,,,0,0,F,F,F,
18519,23db64b3,GitHub,387016a6,data/387016a6/test/ec.yml,102:102,F,F,,,F,F,,,,,0,0,F,F,F,
18520,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,864:864,F,F,,,F,F,,,,,0,0,F,F,F,
18521,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,34:34,F,F,,,F,F,,,,,0,0,F,F,F,
18522,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,516:516,F,F,,,F,F,,,,,0,0,F,F,F,
18523,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,574:574,F,F,,,F,F,,,,,0,0,F,F,F,
18524,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,1038:1038,F,F,,,F,F,,,,,0,0,F,F,F,
18525,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1637:1637,F,F,,,F,F,,,,,0,0,F,F,F,
18527,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,918:918,F,F,,,F,F,,,,,0,0,F,F,F,
18528,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,733:733,F,F,,,F,F,,,,,0,0,F,F,F,
18529,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,372:372,F,F,,,F,F,,,,,0,0,F,F,F,
18530,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,333:333,F,F,,,F,F,,,,,0,0,F,F,F,
18531,b724a0bc,GitHub,387016a6,data/387016a6/test/dx.yml,73:73,F,F,,,F,F,,,,,0,0,F,F,F,
18533,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,113:113,F,F,,,F,F,,,,,0,0,F,F,F,
18534,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,273:273,F,F,,,F,F,,,,,0,0,F,F,F,
18535,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,504:504,F,F,,,F,F,,,,,0,0,F,F,F,
18537,02b78828,GitHub,387016a6,data/387016a6/test/ef.yml,33:33,F,F,,,F,F,,,,,0,0,F,F,F,
18541,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,366:366,F,F,,,F,F,,,,,0,0,F,F,F,
18543,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,60:60,F,F,,,F,F,,,,,0,0,F,F,F,
18545,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,45:45,F,F,,,F,F,,,,,0,0,F,F,F,
18547,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,307:307,F,F,,,F,F,,,,,0,0,F,F,F,
18548,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,329:329,F,F,,,F,F,,,,,0,0,F,F,F,
18549,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,503:503,F,F,,,F,F,,,,,0,0,F,F,F,
18550,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,127:127,F,F,,,F,F,,,,,0,0,F,F,F,
18551,c66d58f4,GitHub,387016a6,data/387016a6/test/ed.yml,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
18553,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,301:301,F,F,,,F,F,,,,,0,0,F,F,F,
18554,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,287:287,F,F,,,F,F,,,,,0,0,F,F,F,
18555,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,126:126,F,F,,,F,F,,,,,0,0,F,F,F,
18556,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,23:23,F,F,,,F,F,,,,,0,0,F,F,F,
18557,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1575:1575,F,F,,,F,F,,,,,0,0,F,F,F,
18642,2cedcd0c,GitHub,387016a6,data/387016a6/test/fx.pem,1:7,T,T,,,F,F,Any,Private,,Unknown,0.00,36,F,F,F,Private Key
18644,cd2f735c,GitHub,387016a6,data/387016a6/test/dp.pem,1:7,T,T,,,F,F,Any,Private,,Unknown,0.00,36,F,F,F,Private Key
18680,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,110:110,F,F,,,F,F,,,,,0,0,F,F,F,
18681,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,89:89,F,F,,,F,F,,,,,0,0,F,F,F,
18682,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,525:525,F,F,,,F,F,,,,,0,0,F,F,F,
18782,e1bfafc6,GitHub,387016a6,data/387016a6/src/fp.asciidoc,113:113,F,F,,,F,F,,,,,0,0,F,F,F,
18806,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,83:83,F,F,,,F,F,,,,,0,0,F,F,F,
18837,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1482:1482,F,F,,,F,F,,,,,0,0,F,F,F,
18838,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,690:690,F,F,,,F,F,,,,,0,0,F,F,F,
18839,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,588:588,F,F,,,F,F,,,,,0,0,F,F,F,
18840,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1513:1513,F,F,,,F,F,,,,,0,0,F,F,F,
18841,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1042:1042,F,F,,,F,F,,,,,0,0,F,F,F,
18842,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,951:951,F,F,,,F,F,,,,,0,0,F,F,F,
18843,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1606:1606,F,F,,,F,F,,,,,0,0,F,F,F,
18844,8710d4d0,GitHub,387016a6,data/387016a6/test/ds.yml,777:777,F,F,,,F,F,,,,,0,0,F,F,F,
18845,f9a623ae,GitHub,387016a6,data/387016a6/test/eh.yml,32:32,F,F,,,F,F,,,,,0,0,F,F,F,
18846,17c38b14,GitHub,387016a6,data/387016a6/test/eg.yml,30:30,F,F,,,F,F,,,,,0,0,F,F,F,
18847,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,11:11,F,F,,,F,F,,,,,0,0,F,F,F,
18848,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,452:452,F,F,,,F,F,,,,,0,0,F,F,F,
18849,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,1360:1360,F,F,,,F,F,,,,,0,0,F,F,F,
18850,dde4ff64,GitHub,387016a6,data/387016a6/test/ei.yml,29:29,F,F,,,F,F,,,,,0,0,F,F,F,
18851,dd902aa7,GitHub,387016a6,data/387016a6/test/ee.yml,63:63,F,F,,,F,F,,,,,0,0,F,F,F,
18852,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,198:198,F,F,,,F,F,,,,,0,0,F,F,F,
18853,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,313:313,F,F,,,F,F,,,,,0,0,F,F,F,
18854,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,194:194,F,F,,,F,F,,,,,0,0,F,F,F,
18855,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,281:281,F,F,,,F,F,,,,,0,0,F,F,F,
18856,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,221:221,F,F,,,F,F,,,,,0,0,F,F,F,
18857,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,280:280,F,F,,,F,F,,,,,0,0,F,F,F,
18858,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,220:220,F,F,,,F,F,,,,,0,0,F,F,F,
18859,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,335:335,F,F,,,F,F,,,,,0,0,F,F,F,
18860,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,121:121,F,F,,,F,F,,,,,0,0,F,F,F,
18861,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,194:194,F,F,,,F,F,,,,,0,0,F,F,F,
18862,ce086542,GitHub,387016a6,data/387016a6/test/dt.yml,347:347,F,F,,,F,F,,,,,0,0,F,F,F,
18863,00da0713,GitHub,387016a6,data/387016a6/test/du.yml,225:225,F,F,,,F,F,,,,,0,0,F,F,F,
19017,aae5c0ae,GitHub,387016a6,data/387016a6/test/ey.json,18:18,F,F,,,F,F,,,,,0,0,F,F,F,
20352,d5ad735c,GitHub,387016a6,data/387016a6/src/dc.asciidoc,365:365,F,F,,,F,F,,,,,0,0,F,F,F,
21463,54e8977e,GitHub,387016a6,data/387016a6/test/gt.txt,4:4,Template,T,136,162,F,F,Any,,,Secret,3.23,26,F,F,F,Password
21464,54e8977e,GitHub,387016a6,data/387016a6/test/gt.txt,5:5,Template,T,136,162,F,F,Any,,,Secret,3.23,26,F,F,F,Password
22019,e6ab953e,GitHub,387016a6,data/387016a6/src/da.asciidoc,66:66,F,F,,,F,F,,,,,0,0,F,F,F,
22020,c24cd19b,GitHub,387016a6,data/387016a6/src/dj.asciidoc,38:38,F,F,,,F,F,,,,,0,0,F,F,F,
22624,b5343dcf,GitHub,387016a6,data/387016a6/src/df.asciidoc,87:87,F,F,,,F,F,,,,,0,0,F,F,F,
22629,0683b774,GitHub,387016a6,data/387016a6/src/cl.asciidoc,75:75,F,F,,,F,F,,,,,0,0,F,F,F,
22630,0683b774,GitHub,387016a6,data/387016a6/src/cl.asciidoc,182:182,F,F,,,F,F,,,,,0,0,F,F,F,
22631,ddab3bef,GitHub,387016a6,data/387016a6/src/cz.asciidoc,92:92,F,F,,,F,F,,,,,0,0,F,F,F,
22632,36593459,GitHub,387016a6,data/387016a6/src/de.asciidoc,318:318,F,F,,,F,F,,,,,0,0,F,F,F,
22633,2e157b62,GitHub,387016a6,data/387016a6/src/bp.asciidoc,266:266,F,F,,,F,F,,,,,0,0,F,F,F,
22637,4c200d9b,GitHub,387016a6,data/387016a6/src/cs.asciidoc,49:49,F,F,,,F,F,,,,,0,0,F,F,F,
22639,5a1df6dd,GitHub,387016a6,data/387016a6/src/cr.asciidoc,204:204,F,F,,,F,F,,,,,0,0,F,F,F,
22640,66c4c36a,GitHub,387016a6,data/387016a6/src/cx.asciidoc,45:45,F,F,,,F,F,,,,,0,0,F,F,F,
22641,0375f369,GitHub,387016a6,data/387016a6/src/ci.asciidoc,77:77,F,F,,,F,F,,,,,0,0,F,F,F,
22642,5a1df6dd,GitHub,387016a6,data/387016a6/src/cr.asciidoc,232:232,F,F,,,F,F,,,,,0,0,F,F,F,
22643,5c2fb290,GitHub,387016a6,data/387016a6/src/cq.asciidoc,94:94,F,F,,,F,F,,,,,0,0,F,F,F,
22644,5c2fb290,GitHub,387016a6,data/387016a6/src/cq.asciidoc,129:129,F,F,,,F,F,,,,,0,0,F,F,F,
22645,ddab3bef,GitHub,387016a6,data/387016a6/src/cz.asciidoc,50:50,F,F,,,F,F,,,,,0,0,F,F,F,
22646,66c4c36a,GitHub,387016a6,data/387016a6/src/cx.asciidoc,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
22649,ace0096f,GitHub,387016a6,data/387016a6/src/bt.asciidoc,229:229,F,F,,,F,F,,,,,0,0,F,F,F,
22653,14cd577b,GitHub,387016a6,data/387016a6/src/cv.asciidoc,162:162,F,F,,,F,F,,,,,0,0,F,F,F,
22654,572bb2a6,GitHub,387016a6,data/387016a6/src/bu.asciidoc,118:118,F,F,,,F,F,,,,,0,0,F,F,F,
22655,690dc3db,GitHub,387016a6,data/387016a6/src/cy.asciidoc,164:164,F,F,,,F,F,,,,,0,0,F,F,F,
22656,690dc3db,GitHub,387016a6,data/387016a6/src/cy.asciidoc,171:171,F,F,,,F,F,,,,,0,0,F,F,F,
22657,6e238a7a,GitHub,387016a6,data/387016a6/src/bw.asciidoc,296:296,F,F,,,F,F,,,,,0,0,F,F,F,
22659,2e157b62,GitHub,387016a6,data/387016a6/src/bp.asciidoc,168:168,F,F,,,F,F,,,,,0,0,F,F,F,
22660,ad00b3ac,GitHub,387016a6,data/387016a6/src/cn.asciidoc,67:67,F,F,,,F,F,,,,,0,0,F,F,F,
22661,13104cb4,GitHub,387016a6,data/387016a6/src/cj.asciidoc,44:44,F,F,,,F,F,,,,,0,0,F,F,F,
22663,66c4c36a,GitHub,387016a6,data/387016a6/src/cx.asciidoc,66:66,F,F,,,F,F,,,,,0,0,F,F,F,
22668,b31db0c1,GitHub,387016a6,data/387016a6/src/bs.asciidoc,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
22669,690dc3db,GitHub,387016a6,data/387016a6/src/cy.asciidoc,157:157,F,F,,,F,F,,,,,0,0,F,F,F,
