Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
16865,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,711:711,False,F,,,F,F,,,,,0,0,F,F,F,
16882,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,566:566,False,F,,,F,F,,,,,0,0,F,F,F,
16883,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,564:564,False,F,,,F,F,,,,,0,0,F,F,F,
16884,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,565:565,False,F,,,F,F,,,,,0,0,F,F,F,
16885,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,563:563,False,F,,,F,F,,,,,0,0,F,F,F,
16887,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,667:667,False,F,,,F,F,,,,,0,0,F,F,F,
16888,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,665:665,False,F,,,F,F,,,,,0,0,F,F,F,
16889,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,666:666,False,F,,,F,F,,,,,0,0,F,F,F,
16890,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,664:664,False,F,,,F,F,,,,,0,0,F,F,F,
16891,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,712:712,False,F,,,F,F,,,,,0,0,F,F,F,
16892,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,710:710,False,F,,,F,F,,,,,0,0,F,F,F,
16893,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,709:709,False,F,,,F,F,,,,,0,0,F,F,F,
17107,b3356305,GitHub,d7017e58,data/d7017e58/other/c.md,267:267,False,F,,,F,F,,,,,0,0,F,F,F,
23088,78a8a197,GitHub,d7017e58,data/d7017e58/src/a.yml,17:17,False,F,,,F,F,,,,,0,0,F,F,F,
23104,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,139:139,False,F,,,F,F,,,,,0,0,F,F,F,
26303,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,161:161,False,F,,,F,F,,,,,0,0,F,F,F,
26516,78a8a197,GitHub,d7017e58,data/d7017e58/src/a.yml,22:22,False,F,,,F,F,,,,,0,0,F,F,F,
27792,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,18:18,Template,1,21,29,T,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
27794,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,17:17,Template,1,19,27,T,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
27795,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,19:19,Template,1,16,24,T,F,CharsOnly,,,Secret,2.75,8,F,F,F,Password
27802,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,22:22,Template,1,25,44,T,F,Any,,,Secret,3.13,19,F,F,T,Password
28006,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,25:25,Template,1,22,30,F,F,Any,,,Secret,2.75,8,F,F,F,Password
28093,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,23:23,True,1,21,26,T,F,Any,,,Secret,0,5,F,F,F,Password
29156,ac557f4a,GitHub,d7017e58,data/d7017e58/test/m.go,1157:1157,False,F,11,15,F,F,,,,,0,0,F,F,F,
29628,78a8a197,GitHub,d7017e58,data/d7017e58/src/a.yml,28:28,Template,1,13,34,F,F,Any,,,Secret,3.22,21,F,F,F,Password
31363,0bdec4fb,GitHub,d7017e58,data/d7017e58/test/p.sh,1:1,Template,1,69,75,F,F,Any,,,Secret,2.58,6,F,F,F,Password
33727,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,38:38,True,1,11,16,F,F,Any,,,Secret,1.92,5,F,F,F,Password
33728,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,33:33,True,1,11,16,F,F,Any,,,Secret,1.92,5,F,F,F,Password
37018,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,113:113,True,1,11,16,F,F,Any,,,Secret,1.92,5,F,F,F,Password
37019,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,108:108,True,1,11,16,F,F,Any,,,Secret,1.92,5,F,F,F,Password
37020,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,158:158,True,1,11,16,F,F,Any,,,Secret,1.92,5,F,F,F,Password
46222,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,54:54,True,0,25,44,F,F,Any,,,Unknown,3.13,19,F,F,T,Other
46223,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,49:49,True,1,19,27,F,F,CharsOnly,,,Unknown,2.75,8,F,F,F,Other
46226,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,57:57,False,F,,,F,F,,,,,0,0,F,F,F,
49176,e6db595f,GitHub,d7017e58,data/d7017e58/other/d.md,269:269,False,F,,,F,F,,,,,0,0,F,F,F,
52002,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,55:55,False,F,,,F,F,,,,,0,0,F,F,F,
52005,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,51:51,False,F,,,F,F,,,,,0,0,F,F,F,
52006,7a4a20b7,GitHub,d7017e58,data/d7017e58/test/h.go,50:50,False,F,,,F,F,,,,,0,0,F,F,F,
61780,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,381:381,False,F,,,F,F,,,,,0,0,F,F,F,
61781,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,593:593,False,F,,,F,F,,,,,0,0,F,F,F,
61782,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,805:805,False,F,,,F,F,,,,,0,0,F,F,F,
62508,ac557f4a,GitHub,d7017e58,data/d7017e58/test/m.go,1182:1182,False,F,,,F,F,,,,,0,0,F,F,F,
62512,ac557f4a,GitHub,d7017e58,data/d7017e58/test/m.go,1193:1193,False,F,,,F,F,,,,,0,0,F,F,F,
62519,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,32:32,False,F,,,F,F,,,,,0,0,F,F,F,
62520,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,107:107,False,F,,,F,F,,,,,0,0,F,F,F,
62521,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,157:157,False,F,,,F,F,,,,,0,0,F,F,F,
62522,6be135b2,GitHub,d7017e58,data/d7017e58/test/o.go,771:771,False,F,,,F,F,,,,,0,0,F,F,F,
62523,7e0c97f6,GitHub,d7017e58,data/d7017e58/test/e.go,112:112,False,F,,,F,F,,,,,0,0,F,F,F,
76050,e6db595f,GitHub,d7017e58,data/d7017e58/other/d.md,347:347,False,F,,,F,F,,,,,0,0,F,F,F,
76051,e6db595f,GitHub,d7017e58,data/d7017e58/other/d.md,369:369,False,F,,,F,F,,,,,0,0,F,F,F,
76052,8060fab9,GitHub,d7017e58,data/d7017e58/test/n.go,37:37,False,F,,,F,F,,,,,0,0,F,F,F,
76053,b3356305,GitHub,d7017e58,data/d7017e58/other/c.md,323:323,False,F,,,F,F,,,,,0,0,F,F,F,
76054,b3356305,GitHub,d7017e58,data/d7017e58/other/c.md,352:352,False,F,,,F,F,,,,,0,0,F,F,F,
76055,b3356305,GitHub,d7017e58,data/d7017e58/other/c.md,374:374,False,F,,,F,F,,,,,0,0,F,F,F,
76058,8060fab9,GitHub,d7017e58,data/d7017e58/test/n.go,117:117,False,F,,,F,F,,,,,0,0,F,F,F,
77093,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,656:656,False,F,,,F,F,,,,,0,0,F,F,F,
77094,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,701:701,False,F,,,F,F,,,,,0,0,F,F,F,
77095,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,655:655,False,F,,,F,F,,,,,0,0,F,F,F,
77096,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,700:700,False,F,,,F,F,,,,,0,0,F,F,F,
77097,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,657:657,False,F,,,F,F,,,,,0,0,F,F,F,
77098,f9de0f7f,GitHub,d7017e58,data/d7017e58/test/l.go,702:702,False,F,,,F,F,,,,,0,0,F,F,F,
82655,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,359:359,False,F,28,31,F,F,,,,,0,0,F,F,F,
82656,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,571:571,False,F,28,31,F,F,,,,,0,0,F,F,F,
82657,b54b39f1,GitHub,d7017e58,data/d7017e58/src/b.yml,783:783,False,F,28,31,F,F,,,,,0,0,F,F,F,
82658,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,320:320,False,F,29,34,F,F,,,,,0,0,F,F,F,
82659,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,321:321,False,F,29,34,F,F,,,,,0,0,F,F,F,
82660,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,322:322,False,F,29,34,F,F,,,,,0,0,F,F,F,
82661,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,323:323,False,F,29,34,F,F,,,,,0,0,F,F,F,
82662,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,324:324,False,F,29,34,F,F,,,,,0,0,F,F,F,
82663,f8dd9757,GitHub,d7017e58,data/d7017e58/src/f.go,325:325,False,F,29,34,F,F,,,,,0,0,F,F,F,
