Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
16834,f3591641,GitHub,660708f3,data/660708f3/src/f.php,27:27,False,F,,,F,F,,,,,0,0,F,F,F,
17546,b3356305,GitHub,660708f3,data/660708f3/other/b.md,14:14,False,F,,,F,F,,,,,0,0,F,F,F,
17547,b3356305,GitHub,660708f3,data/660708f3/other/b.md,13:13,False,F,,,F,F,,,,,0,0,F,F,F,
18938,cb220955,GitHub,660708f3,data/660708f3/other/a,473:473,False,F,,,F,F,,,,,0,0,F,F,F,
18945,cb220955,GitHub,660708f3,data/660708f3/other/a,248:248,False,F,,,F,F,,,,,0,0,F,F,F,
18951,cb220955,GitHub,660708f3,data/660708f3/other/a,82:82,False,F,,,F,F,,,,,0,0,F,F,F,
18986,cb220955,GitHub,660708f3,data/660708f3/other/a,26:26,False,F,,,F,F,,,,,0,0,F,F,F,
19001,cb220955,GitHub,660708f3,data/660708f3/other/a,193:193,False,F,,,F,F,,,,,0,0,F,F,F,
19006,cb220955,GitHub,660708f3,data/660708f3/other/a,518:518,False,F,,,F,F,,,,,0,0,F,F,F,
19010,cb220955,GitHub,660708f3,data/660708f3/other/a,635:635,False,F,,,F,F,,,,,0,0,F,F,F,
19011,cb220955,GitHub,660708f3,data/660708f3/other/a,437:437,False,F,,,F,F,,,,,0,0,F,F,F,
19023,cb220955,GitHub,660708f3,data/660708f3/other/a,545:545,False,F,,,F,F,,,,,0,0,F,F,F,
19025,cb220955,GitHub,660708f3,data/660708f3/other/a,711:711,False,F,,,F,F,,,,,0,0,F,F,F,
19088,cb220955,GitHub,660708f3,data/660708f3/other/a,419:419,False,F,,,F,F,,,,,0,0,F,F,F,
19095,cb220955,GitHub,660708f3,data/660708f3/other/a,527:527,False,F,,,F,F,,,,,0,0,F,F,F,
19117,cb220955,GitHub,660708f3,data/660708f3/other/a,617:617,False,F,,,F,F,,,,,0,0,F,F,F,
19123,cb220955,GitHub,660708f3,data/660708f3/other/a,175:175,False,F,,,F,F,,,,,0,0,F,F,F,
19130,cb220955,GitHub,660708f3,data/660708f3/other/a,221:221,False,F,,,F,F,,,,,0,0,F,F,F,
19137,cb220955,GitHub,660708f3,data/660708f3/other/a,129:129,False,F,,,F,F,,,,,0,0,F,F,F,
19147,cb220955,GitHub,660708f3,data/660708f3/other/a,347:347,False,F,,,F,F,,,,,0,0,F,F,F,
19149,cb220955,GitHub,660708f3,data/660708f3/other/a,701:701,False,F,,,F,F,,,,,0,0,F,F,F,
19177,cb220955,GitHub,660708f3,data/660708f3/other/a,581:581,False,F,,,F,F,,,,,0,0,F,F,F,
19179,cb220955,GitHub,660708f3,data/660708f3/other/a,721:721,False,F,,,F,F,,,,,0,0,F,F,F,
19184,cb220955,GitHub,660708f3,data/660708f3/other/a,491:491,False,F,,,F,F,,,,,0,0,F,F,F,
19193,cb220955,GitHub,660708f3,data/660708f3/other/a,53:53,False,F,,,F,F,,,,,0,0,F,F,F,
19197,cb220955,GitHub,660708f3,data/660708f3/other/a,536:536,False,F,,,F,F,,,,,0,0,F,F,F,
19224,cb220955,GitHub,660708f3,data/660708f3/other/a,62:62,False,F,,,F,F,,,,,0,0,F,F,F,
19230,cb220955,GitHub,660708f3,data/660708f3/other/a,257:257,False,F,,,F,F,,,,,0,0,F,F,F,
19232,cb220955,GitHub,660708f3,data/660708f3/other/a,509:509,False,F,,,F,F,,,,,0,0,F,F,F,
19237,cb220955,GitHub,660708f3,data/660708f3/other/a,156:156,False,F,,,F,F,,,,,0,0,F,F,F,
19238,cb220955,GitHub,660708f3,data/660708f3/other/a,410:410,False,F,,,F,F,,,,,0,0,F,F,F,
19245,cb220955,GitHub,660708f3,data/660708f3/other/a,72:72,False,F,,,F,F,,,,,0,0,F,F,F,
19248,cb220955,GitHub,660708f3,data/660708f3/other/a,147:147,False,F,,,F,F,,,,,0,0,F,F,F,
19257,cb220955,GitHub,660708f3,data/660708f3/other/a,302:302,False,F,,,F,F,,,,,0,0,F,F,F,
19270,cb220955,GitHub,660708f3,data/660708f3/other/a,266:266,False,F,,,F,F,,,,,0,0,F,F,F,
19276,cb220955,GitHub,660708f3,data/660708f3/other/a,626:626,False,F,,,F,F,,,,,0,0,F,F,F,
19277,cb220955,GitHub,660708f3,data/660708f3/other/a,184:184,False,F,,,F,F,,,,,0,0,F,F,F,
19310,cb220955,GitHub,660708f3,data/660708f3/other/a,166:166,False,F,,,F,F,,,,,0,0,F,F,F,
19312,cb220955,GitHub,660708f3,data/660708f3/other/a,14:14,False,F,,,F,F,,,,,0,0,F,F,F,
19316,cb220955,GitHub,660708f3,data/660708f3/other/a,203:203,False,F,,,F,F,,,,,0,0,F,F,F,
19317,cb220955,GitHub,660708f3,data/660708f3/other/a,730:730,False,F,,,F,F,,,,,0,0,F,F,F,
19358,cb220955,GitHub,660708f3,data/660708f3/other/a,608:608,False,F,,,F,F,,,,,0,0,F,F,F,
19378,cb220955,GitHub,660708f3,data/660708f3/other/a,92:92,False,F,,,F,F,,,,,0,0,F,F,F,
19384,cb220955,GitHub,660708f3,data/660708f3/other/a,662:662,False,F,,,F,F,,,,,0,0,F,F,F,
19401,cb220955,GitHub,660708f3,data/660708f3/other/a,293:293,False,F,,,F,F,,,,,0,0,F,F,F,
19402,cb220955,GitHub,660708f3,data/660708f3/other/a,329:329,False,F,,,F,F,,,,,0,0,F,F,F,
19432,cb220955,GitHub,660708f3,data/660708f3/other/a,374:374,False,F,,,F,F,,,,,0,0,F,F,F,
19504,cb220955,GitHub,660708f3,data/660708f3/other/a,748:748,False,F,,,F,F,,,,,0,0,F,F,F,
19508,cb220955,GitHub,660708f3,data/660708f3/other/a,680:680,False,F,,,F,F,,,,,0,0,F,F,F,
19642,cb220955,GitHub,660708f3,data/660708f3/other/a,338:338,False,F,,,F,F,,,,,0,0,F,F,F,
19646,cb220955,GitHub,660708f3,data/660708f3/other/a,500:500,False,F,,,F,F,,,,,0,0,F,F,F,
19672,cb220955,GitHub,660708f3,data/660708f3/other/a,455:455,False,F,,,F,F,,,,,0,0,F,F,F,
19676,cb220955,GitHub,660708f3,data/660708f3/other/a,691:691,False,F,,,F,F,,,,,0,0,F,F,F,
19694,cb220955,GitHub,660708f3,data/660708f3/other/a,138:138,False,F,,,F,F,,,,,0,0,F,F,F,
19755,cb220955,GitHub,660708f3,data/660708f3/other/a,554:554,False,F,,,F,F,,,,,0,0,F,F,F,
19760,cb220955,GitHub,660708f3,data/660708f3/other/a,356:356,False,F,,,F,F,,,,,0,0,F,F,F,
19795,cb220955,GitHub,660708f3,data/660708f3/other/a,311:311,False,F,,,F,F,,,,,0,0,F,F,F,
19808,cb220955,GitHub,660708f3,data/660708f3/other/a,464:464,False,F,,,F,F,,,,,0,0,F,F,F,
19821,cb220955,GitHub,660708f3,data/660708f3/other/a,383:383,False,F,,,F,F,,,,,0,0,F,F,F,
19824,cb220955,GitHub,660708f3,data/660708f3/other/a,275:275,False,F,,,F,F,,,,,0,0,F,F,F,
19827,cb220955,GitHub,660708f3,data/660708f3/other/a,320:320,False,F,,,F,F,,,,,0,0,F,F,F,
19828,cb220955,GitHub,660708f3,data/660708f3/other/a,392:392,False,F,,,F,F,,,,,0,0,F,F,F,
19848,cb220955,GitHub,660708f3,data/660708f3/other/a,230:230,False,F,,,F,F,,,,,0,0,F,F,F,
19864,cb220955,GitHub,660708f3,data/660708f3/other/a,401:401,False,F,,,F,F,,,,,0,0,F,F,F,
19872,cb220955,GitHub,660708f3,data/660708f3/other/a,671:671,False,F,,,F,F,,,,,0,0,F,F,F,
20409,cb220955,GitHub,660708f3,data/660708f3/other/a,40:40,False,F,,,F,F,,,,,0,0,F,F,F,
20438,cb220955,GitHub,660708f3,data/660708f3/other/a,101:101,False,F,,,F,F,,,,,0,0,F,F,F,
20471,cb220955,GitHub,660708f3,data/660708f3/other/a,739:739,False,F,,,F,F,,,,,0,0,F,F,F,
20485,cb220955,GitHub,660708f3,data/660708f3/other/a,428:428,False,F,,,F,F,,,,,0,0,F,F,F,
20510,cb220955,GitHub,660708f3,data/660708f3/other/a,599:599,False,F,,,F,F,,,,,0,0,F,F,F,
20511,cb220955,GitHub,660708f3,data/660708f3/other/a,284:284,False,F,,,F,F,,,,,0,0,F,F,F,
20512,cb220955,GitHub,660708f3,data/660708f3/other/a,590:590,False,F,,,F,F,,,,,0,0,F,F,F,
20515,cb220955,GitHub,660708f3,data/660708f3/other/a,482:482,False,F,,,F,F,,,,,0,0,F,F,F,
20523,cb220955,GitHub,660708f3,data/660708f3/other/a,653:653,False,F,,,F,F,,,,,0,0,F,F,F,
20571,cb220955,GitHub,660708f3,data/660708f3/other/a,120:120,False,F,,,F,F,,,,,0,0,F,F,F,
20578,cb220955,GitHub,660708f3,data/660708f3/other/a,644:644,False,F,,,F,F,,,,,0,0,F,F,F,
20586,cb220955,GitHub,660708f3,data/660708f3/other/a,446:446,False,F,,,F,F,,,,,0,0,F,F,F,
20596,cb220955,GitHub,660708f3,data/660708f3/other/a,572:572,False,F,,,F,F,,,,,0,0,F,F,F,
20608,cb220955,GitHub,660708f3,data/660708f3/other/a,212:212,False,F,,,F,F,,,,,0,0,F,F,F,
20811,cb220955,GitHub,660708f3,data/660708f3/other/a,365:365,False,F,,,F,F,,,,,0,0,F,F,F,
21516,05f87a07,GitHub,660708f3,data/660708f3/src/g.php,19:19,False,F,,,F,F,,,,,0,0,F,F,F,
22192,cb220955,GitHub,660708f3,data/660708f3/other/a,757:757,False,F,,,F,F,,,,,0,0,F,F,F,
22224,cb220955,GitHub,660708f3,data/660708f3/other/a,563:563,False,F,,,F,F,,,,,0,0,F,F,F,
22225,cb220955,GitHub,660708f3,data/660708f3/other/a,110:110,False,F,,,F,F,,,,,0,0,F,F,F,
27689,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3827:3827,False,F,19,60,F,F,,,,,0,0,F,F,F,
27709,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3831:3831,False,F,20,32,F,F,,,,,0,0,F,F,F,
27713,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3824:3824,Template,1,27,43,F,F,Any,,,Secret,3.38,16,F,F,F,Password
27714,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3823:3823,Template,1,19,31,F,F,Any,,,Secret,2.95,12,F,F,F,Password
27718,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3815:3815,Template,1,21,38,F,F,Any,,,Secret,3.10,17,F,F,F,Password
54740,6e395352,GitHub,660708f3,data/660708f3/src/c.js,8:8,False,F,,,F,F,,,,,0,0,F,F,F,
55965,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3579:3579,False,F,,,F,F,,,,,0,0,F,F,F,
55966,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3814:3814,False,F,,,F,F,,,,,0,0,F,F,F,
55970,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3796:3796,False,F,,,F,F,,,,,0,0,F,F,F,
55980,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3801:3801,False,F,,,F,F,,,,,0,0,F,F,F,
63065,6e395352,GitHub,660708f3,data/660708f3/src/c.js,6999:6999,False,F,,,F,F,,,,,0,0,F,F,F,
63066,6e395352,GitHub,660708f3,data/660708f3/src/c.js,7012:7012,False,F,,,F,F,,,,,0,0,F,F,F,
63067,6e395352,GitHub,660708f3,data/660708f3/src/c.js,7024:7024,False,F,,,F,F,,,,,0,0,F,F,F,
63068,6e395352,GitHub,660708f3,data/660708f3/src/c.js,6966:6966,False,F,,,F,F,,,,,0,0,F,F,F,
63255,6e395352,GitHub,660708f3,data/660708f3/src/c.js,1789:1789,False,F,,,F,F,,,,,0,0,F,F,F,
74488,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3098:3098,False,F,,,F,F,,,,,0,0,F,F,F,
74771,6e395352,GitHub,660708f3,data/660708f3/src/c.js,7492:7492,False,F,,,F,F,,,,,0,0,F,F,F,
74775,6e395352,GitHub,660708f3,data/660708f3/src/c.js,4355:4355,False,F,,,F,F,,,,,0,0,F,F,F,
76271,6e395352,GitHub,660708f3,data/660708f3/src/c.js,3104:3104,False,F,,,F,F,,,,,0,0,F,F,F,
