Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
54764,c6c7cb63,GitHub,6607e641,data/6607e641/src/g.go,713:713,False,F,,,F,F,,,,,0,0,F,F,F,
54765,c6c7cb63,GitHub,6607e641,data/6607e641/src/g.go,669:669,False,F,,,F,F,,,,,0,0,F,F,F,
54766,c6c7cb63,GitHub,6607e641,data/6607e641/src/g.go,259:259,False,F,,,F,F,,,,,0,0,F,F,F,
55107,c6c7cb63,GitHub,6607e641,data/6607e641/src/g.go,869:869,False,F,,,F,F,,,,,0,0,F,F,F,
75407,edce2966,GitHub,6607e641,data/6607e641/test/h.go,85:85,Template,1,21,32,F,F,Any,,,Key,2.47,11,F,F,F,Other
75408,edce2966,GitHub,6607e641,data/6607e641/test/h.go,90:90,Template,1,21,32,F,F,Any,,,Key,2.47,11,F,F,F,Other
80866,5e74371a,GitHub,6607e641,data/6607e641/src/v.go,216:216,False,F,9,22,F,F,,,,,0,0,F,F,F,
80867,5e74371a,GitHub,6607e641,data/6607e641/src/v.go,265:265,False,F,9,22,F,F,,,,,0,0,F,F,F,
80868,5e74371a,GitHub,6607e641,data/6607e641/src/v.go,302:302,False,F,9,22,F,F,,,,,0,0,F,F,F,
80869,edce2966,GitHub,6607e641,data/6607e641/test/h.go,57:57,False,F,17,28,F,F,,,,,0,0,F,F,F,
80870,e64aecca,GitHub,6607e641,data/6607e641/test/n.go,62:62,False,F,27,38,F,F,,,,,0,0,F,F,F,
